player_id,team_id,year,team_name
992,1610612766,1996,Hornets
874,1610612751,1996,Nets
991,1610612754,1996,Pacers
964,1610612749,1996,Bucks
942,1610612747,1996,Lakers
920,1610612753,1996,Magic
910,1610612761,1996,Raptors
894,1610612744,1996,Warriors
887,1610612755,1996,76ers
886,1610612756,1996,Suns
885,1610612752,1996,Knicks
884,1610612743,1996,Nuggets
882,1610612744,1996,Warriors
878,1610612758,1996,Kings
970,1610612761,1996,Raptors
761,1610612749,1996,Bucks
1064,1610612748,1996,Heat
749,1610612737,1996,Hawks
651,1610612752,1996,Knicks
650,1610612753,1996,Magic
641,1610612737,1996,Hawks
640,1610612756,1996,Suns
636,1610612742,1996,Mavericks
634,1610612757,1996,Trail Blazers
633,1610612762,1996,Jazz
632,1610612745,1996,Rockets
631,1610612751,1996,Nets
623,1610612760,1996,Thunder
621,1610612764,1996,Wizards
655,1610612765,1996,Pistons
618,1610612739,1996,Cavaliers
601,1610612759,1996,Spurs
595,1610612762,1996,Jazz
584,1610612745,1996,Rockets
580,1610612752,1996,Knicks
576,1610612744,1996,Warriors
574,1610612765,1996,Pistons
572,1610612741,1996,Bulls
570,1610612759,1996,Spurs
564,1610612761,1996,Raptors
562,1610612763,1996,Grizzlies
756,1610612745,1996,Rockets
613,1610612757,1996,Trail Blazers
657,1610612762,1996,Jazz
553,1610612749,1996,Bucks
666,1610612756,1996,Suns
658,1610612749,1996,Bucks
743,1610612765,1996,Pistons
741,1610612764,1996,Wizards
739,1610612757,1996,Trail Blazers
737,1610612757,1996,Trail Blazers
735,1610612746,1996,Clippers
733,1610612758,1996,Kings
730,1610612752,1996,Knicks
727,1610612760,1996,Thunder
723,1610612748,1996,Heat
718,1610612740,1996,Pelicans
731,1610612760,1996,Thunder
715,1610612737,1996,Hawks
667,1610612743,1996,Nuggets
716,1610612752,1996,Knicks
684,1610612751,1996,Nets
688,1610612747,1996,Lakers
689,1610612765,1996,Pistons
673,1610612742,1996,Mavericks
696,1610612743,1996,Nuggets
705,1610612740,1996,Pelicans
706,1610612755,1996,76ers
713,1610612756,1996,Suns
695,1610612751,1996,Nets
687,1610612745,1997,Rockets
650,1610612760,1997,Thunder
651,1610612742,1997,Mavericks
655,1610612765,1997,Pistons
657,1610612745,1997,Rockets
658,1610612754,1997,Pacers
662,1610612763,1997,Grizzlies
666,1610612753,1997,Magic
667,1610612753,1997,Magic
690,1610612752,1997,Knicks
738,1610612760,1997,Thunder
696,1610612738,1997,Celtics
705,1610612738,1997,Celtics
706,1610612752,1997,Knicks
713,1610612740,1997,Pelicans
718,1610612750,1997,Timberwolves
731,1610612762,1997,Jazz
733,1610612746,1997,Clippers
735,1610612738,1997,Celtics
736,1610612765,1997,Pistons
737,1610612749,1997,Bucks
645,1610612738,1997,Celtics
739,1610612752,1997,Knicks
695,1610612762,1997,Jazz
636,1610612740,1997,Pelicans
570,1610612746,1997,Clippers
633,1610612765,1997,Pistons
504,1610612749,1997,Bucks
741,1610612756,1997,Suns
508,1610612737,1997,Hawks
511,1610612759,1997,Spurs
516,1610612745,1997,Rockets
519,1610612754,1997,Pacers
521,1610612763,1997,Grizzlies
523,1610612762,1997,Jazz
534,1610612757,1997,Trail Blazers
544,1610612764,1997,Wizards
549,1610612766,1997,Hornets
634,1610612765,1997,Pistons
552,1610612746,1997,Clippers
564,1610612745,1997,Rockets
569,1610612758,1997,Kings
571,1610612760,1997,Thunder
572,1610612739,1997,Cavaliers
